"","v001","clust_pop","dhs_year","edu_a","floor_type","household_size.x","household_size.y","housing_q","mean_age.x","mean_age.y","median_age.x","median_age.y","net_ownership","net_use_access","net_use","region","roof_type","shstate","slept_in_pop","U5_pop","wall_type","wealth","fever","preg_women","all_female_sex.x","num_child_6_59","female_child_sex","net_use_child","p_test.x","positives","child_6_59_tested_malaria","med_treat_fever","ACT_use_U5","visitors","all_female_sex.y","p_test.y","first_interview_month","positives_prop","elevation_1000m","housing_2000_4000m","housing_2015_4000m","minutes_nearest_city_1000m","minutes_travel_metre_2015_1000m","minutes_travel_metre_2019_2000m","minutes_walking_healthcare_2000m","minutes_walking_metre_2000m","motorized_travel_healthcare_2019_2000m","pop_den_U5_FB_4000m","pop_density_0m","precipitation_monthly_0m","soil_wetness_0m","temperature_monthly_0m","dist_water_bodies_0m","EVI_0m"
"135",177,739.241208,2015,25.4385964912281,93.859649122807,7,7,93.859649122807,22.9824561403509,22.9824561403509,20,20,130.847604,1.78571428571429,1.910184,"north central",100,"kwara",106.970304,20.1754385964912,100,89.4736842105263,39.1304347826087,4.16666666666667,56.5217391304348,17,56.25,6.25,12.5,2,16,44.4444444444444,0,NA,NA,NA,11,0.1,66.0302124023438,0.404517292976379,0.6145079433918,73.25,0.0289957327768207,0.000769387780954795,47.1428571428571,0.0120000001043081,0.279265659196036,2.90029313461027,347.853210449219,1.45071542263031,0.357344955205917,28.1328773498535,8062,0.335175603628159
"136",181,1901.47295,2015,18.8976377952756,100,5,5,97.6923076923077,22.4076923076923,22.4076923076923,22,22,393.716752,32.8125,93.955134,"south west",96.9230769230769,"oyo",286.339456,23.8461538461538,97.6923076923077,100,25,52.6315789473684,54.8387096774194,31,53.3333333333333,40,3.33333333333333,1,30,75,37.5,NA,NA,NA,11,0,71.9168472290039,0.425904929637909,0.630100071430206,10.5,0.00717189919669181,0.000906666709731023,26.1875,0.0152000000079473,0.382706960042318,2.70994355025554,147.919097900391,40.5682182312012,0.837623476982117,27.270658493042,2236,0.113208472728729
"137",182,1766.799522,2015,11.5107913669065,100,6,6,94.2446043165468,20.9136690647482,20.9136690647482,14,14,394.359382,28.7769784172662,69.49064,"south west",94.2446043165468,"oyo",241.479974,15.8273381294964,97.1223021582734,97.841726618705,23.8095238095238,45.1612903225806,40.9090909090909,22,40.9090909090909,31.8181818181818,9.09090909090909,2,22,80,40,7,NA,NA,11,0.1,61.4687213897705,0.342915892601013,0.686440467834473,0.25,0.00135000003501773,0.00120714291447907,10.9285714285714,0.0222857140802911,0.207343156848635,2.86636053372181,237.971343994141,40.5682182312012,0.791305601596832,27.270658493042,1000,0.0814246237277985
"138",183,661.177668,2015,37.2549019607843,100,5,5,95.0980392156863,24.8529411764706,24.8529411764706,24,24,228.358552,34.6938775510204,45.140644,"south west",77.4509803921569,"oyo",130.111268,20.5882352941176,96.078431372549,100,15,54.1666666666667,47.6190476190476,21,47.6190476190476,23.8095238095238,0,0,21,100,33.3333333333333,NA,NA,NA,10,0,196.246032714844,0.112174940605958,0.345580473542213,5,0.00133333335785816,0.00130000004719477,13.5333333333333,0.0209999998332933,1.27313947118819,4.5810939476593,435.357879638672,162.488754272461,0.819129049777985,26.0041675567627,1000,0.373717606067657
"139",184,694.817862,2015,12.3456790123457,55.5555555555556,4,4,20.9876543209877,32.1728395061728,32.1728395061728,25.5,25.5,153.941682,25.6410256410256,41.60586,"south west",90.1234567901235,"oyo",162.262854,9.87654320987654,25.9259259259259,6.17283950617284,25,50,50,8,50,25,50,4,8,50,50,1,NA,NA,11,0.5,62.971383412679,NA,NA,0,0.0020000000949949,0.000874285749159753,13.2142857142857,0.0120000001043081,0.041688060760498,2.92304094523327,320.451171875,72.7430191040039,0.752699613571167,26.9854888916016,3000,0.593934535980225
"140",185,786.09591,2015,23.1578947368421,95.7894736842105,5,5,82.1052631578947,29.0105263157895,29.0105263157895,24.5,24.5,265.76766,45.0549450549451,65.64141,"south west",78.9473684210526,"oyo",145.69191,4.21052631578947,92.6315789473684,100,50,57.1428571428571,50,4,50,100,50,2,4,100,0,1,NA,NA,10,0.5,347.787048339844,0.333001598715782,0.693840086460114,45.3333333333333,0.0208869483321905,0.000930612274844732,30.625,0.0120000001043081,0.358471853392465,1.76605255634573,202.501571655273,122.656257629395,0.757185995578766,26.2071418762207,2236,0.358913958072662
"141",186,794.337884,2015,31.25,100,4,4,75,24.5684210526316,24.5684210526316,18.5,18.5,211.68903,29.7872340425532,56.450408,"south west",73.9583333333333,"oyo",189.512084,10.4166666666667,84.375,90.625,0,55.5555555555556,50,10,50,20,0,0,10,NA,NA,3,NA,NA,10,0,421.571319580078,0.361774474382401,0.608235001564026,43.6666666666667,0.00654676090925932,0.00105809527837361,21.3125,0.0152000000079473,0.522990147272746,0.709836164908958,1637.24243164062,122.013801574707,0.819129049777985,26.1014614105225,6000,0.226381778717041
"142",190,544.586112,2015,12.5,100,4,4,100,22.8295454545455,22.8295454545455,20,20,240.597568,21.5909090909091,27.373376,"south west",100,"osun",126.781952,18.1818181818182,100,95.4545454545455,37.5,23.0769230769231,56.25,15,53.3333333333333,26.6666666666667,0,0,15,50,16.6666666666667,NA,NA,NA,10,0,1231.02938842773,0.350959673523903,0.627338439226151,7.25,0.00588700169464573,0.000970476233245184,19.9375,0.0247999997188648,0.37425270875295,1.57917959575622,320.451171875,177.051177978516,0.78120219707489,25.6636409759521,3000,0.41721498966217
"143",191,547.052926,2015,3.40909090909091,100,5,5,100,24.5730337078652,24.5730337078652,20,20,187.291519,7.95454545454545,9.431947,"south west",100,"osun",118.573048,15.7303370786517,100,94.3820224719101,0,14.2857142857143,71.4285714285714,12,55.5555555555556,11.1111111111111,44.4444444444444,4,9,NA,NA,NA,NA,NA,11,0.4,186.522171020508,0.19580289721489,0.599026739597321,0,0.000699999975040555,0.00117142862706844,5.13333333333333,0.0154285714296358,0.942687949963978,2.19775563730169,279.167663574219,59.9456329345703,0.694278240203857,26.0293292999268,1000,0.378152191638947
"144",192,452.401222,2015,2.5974025974026,100,5,5,93.5064935064935,24.9220779220779,24.9220779220779,16.5,16.5,81.775148,9.09090909090909,9.232678,"south west",100,"osun",101.559458,11.6883116883117,93.5064935064935,93.5064935064935,0,11.7647058823529,22.2222222222222,8,25,12.5,25,2,8,NA,NA,2,NA,NA,11,0.2,136.759273529053,0.276863478124142,0.679988741874695,0,0.00130000006174669,0.00125714291685394,6.86666666666667,0.0120000001043081,0.770390084811619,9.45289799353169,1237.61633300781,43.2105941772461,0.694278240203857,26.6768341064453,2828,0.21606756746769
"145",193,551.095189,2015,13.3333333333333,93.4065934065934,4,4,93.4065934065934,23.4395604395604,23.4395604395604,18,18,101.056575,7.69230769230769,9.431947,"south west",100,"osun",122.615311,19.7802197802198,93.4065934065934,85.7142857142857,17.6470588235294,4.54545454545455,44.4444444444444,15,54.5454545454545,27.2727272727273,27.2727272727273,3,11,100,66.6666666666667,NA,NA,NA,10,0.3,203.007514953613,0.0746854580938816,0.27682451158762,77.3333333333333,0.0169592772144824,0.00637381772477446,30.2,0.0148187157298837,3.55659989374025,2.89811898992294,589.026550292969,240.815307617188,0.741765558719635,25.1453018188477,3000,0.36185896396637
"146",194,588.813921,2015,7.36842105263158,100,5,5,78.9473684210526,22.5473684210526,22.5473684210526,16,16,212.947954,45.1612903225806,53.878398,"south west",87.3684210526316,"osun",119.302167,13.6842105263158,91.5789473684211,83.1578947368421,16.6666666666667,10,53.8461538461539,12,44.4444444444444,66.6666666666667,44.4444444444444,4,9,50,0,3,NA,NA,10,0.4,227.470691680908,0.181624699383974,0.468262404203415,64.5,0.0214562541805208,0.00296694648762544,56.75,0.012886946524183,2.01027835210164,1.08892389218979,440.474761962891,193.915740966797,0.665464103221893,25.3247928619385,4123,0.341365098953247
"147",195,332.652243,2015,2.53164556962025,74.6835443037975,4.5,4.5,35.4430379746835,31.1139240506329,31.1139240506329,25,25,70.816724,36,25.158573,"south west",98.7341772151899,"osun",69.884925,10.126582278481,35.4430379746835,15.1898734177215,57.1428571428571,30.7692307692308,62.5,7,50,0,0,0,2,25,0,NA,NA,NA,10,0,185.680698394775,0.169115955630938,0.474139809608459,20.25,0.00180000002728775,0.000769387780954795,31.8571428571429,0.0120000001043081,0.311995223164558,2.569808,927.396667480469,303.669281005859,0.665464103221893,24.7058048248291,1000,0.590715110301971
"148",196,501.507936,2015,28,88,5,5,86.6666666666667,24.3333333333333,24.3333333333333,23.5,23.5,190.387272,35.1351351351351,40.244464,"south west",97.3333333333333,"osun",114.541936,12,98.6666666666667,70.6666666666667,25,6.66666666666667,33.3333333333333,8,50,33.3333333333333,0,0,6,100,0,4,NA,NA,10,0,245.874794006348,0.374674409627914,0.742395132780075,29,0.0147203615633771,0.0010142857624617,34.2857142857143,0.0154285714296358,0.355218112468719,3.10208445780985,374.667846679688,222.558746337891,0.741765558719635,25.4422149658203,1414,0.383358299732208
"149",199,191.5844,2015,34.2857142857143,94.3661971830986,4,4,94.3661971830986,23.6478873239437,23.6478873239437,26.5,26.5,67.95824,39.1304347826087,19.51992,"south west",100,"ekiti",49.88424,19.7183098591549,94.3661971830986,100,14.2857142857143,28.5714285714286,64.2857142857143,13,69.2307692307692,53.8461538461538,23.0769230769231,3,13,50,0,NA,NA,NA,11,0.2,72.0974636077881,0.227963112294674,0.480640828609467,7.5,0.0166881859768182,0.00111428576721145,29.2857142857143,0.0120000001043081,1.30902229888099,1.569367,826.565673828125,48.9098320007324,0.596094489097595,25.9873924255371,6403,0.156095638871193
"150",200,320.574416,2015,6.86274509803922,100,5,5,83.495145631068,24.4257425742574,24.4257425742574,17,17,96.37522,12.2448979591837,6.086856,"south west",77.6699029126214,"ekiti",49.709324,18.4466019417476,100,91.2621359223301,6.66666666666667,22.2222222222222,68.4210526315789,17,71.4285714285714,7.14285714285714,14.2857142857143,2,14,100,0,1,NA,NA,10,0.1,108.225065231323,0.282069265842438,0.586114168167114,18.6666666666667,0.00300000002607703,0.000868571456521749,15.1333333333333,0.0120000001043081,0.23585053284963,1.40369437236165,216.243896484375,289.749328613281,0.741765558719635,24.7745819091797,3000,0.473136633634567
"151",201,286.9515,2015,19.3548387096774,92.5531914893617,5,5,86.1702127659574,24.7127659574468,24.7127659574468,19,19,110.143,27.9569892473118,15.0722,"south west",89.3617021276596,"ekiti",53.9121,14.8936170212766,91.4893617021277,75.531914893617,27.2727272727273,45,57.1428571428571,13,45.4545454545455,45.4545454545455,18.1818181818182,2,11,66.6666666666667,0,1,NA,NA,10,0.2,132.642137527466,0.0691289268434048,0.183689411729574,33,0.0130000001906107,0.00887891845611323,19.0714285714286,0.0151544287135558,4.73564078552382,3.279216,1392.77770996094,295.531463623047,0.668883144855499,24.3770217895508,5830,0.551810801029205
"152",202,249.53882,2015,19.2307692307692,100,5,5,89.7435897435898,21.8831168831169,21.8831168831169,17,17,62.213788,28.5714285714286,15.040696,"south west",89.7435897435898,"ekiti",52.642436,23.0769230769231,100,100,30.7692307692308,18.75,55.5555555555556,17,53.8461538461539,46.1538461538462,30.7692307692308,4,13,0,25,NA,NA,NA,11,0.3,100.554582595825,0.444141924381256,0.733751058578491,33.3333333333333,0.0402177044500907,0.00115714291210419,50.2,0.0188571427549635,0.692784598895482,1.79833129338809,530.296325683594,48.9098320007324,0.596094489097595,25.9873924255371,1000,0.457124441862106
"153",203,191.551325,2015,10.9756097560976,86.5853658536585,4,4,70.7317073170732,28.2073170731707,28.2073170731707,20,20,49.746165,9.33333333333333,4.002565,"south west",78.0487804878049,"ekiti",42.884625,19.5121951219512,98.780487804878,89.0243902439024,0,30.7692307692308,62.5,12,66.6666666666667,0,25,3,12,NA,NA,NA,NA,NA,10,0.2,48.2410516738892,NA,NA,7,0.0103913879332443,0.00141224495434601,12.0625,0.0188571427549635,0.716480863945825,3.25445587627092,225.429550170898,291.676696777344,0.668883144855499,24.5430908203125,4472,0.516255736351013
"154",204,206.129257,2015,20.7317073170732,100,5,5,71.9512195121951,24.8658536585366,24.8658536585366,19,19,72.861399,37.6623376623377,18.059663,"south west",71.9512195121951,"ekiti",47.951519,20.7317073170732,100,58.5365853658537,30,29.4117647058824,52.9411764705882,16,60,53.3333333333333,40,6,15,100,66.6666666666667,NA,NA,NA,11,0.4,8.62859976291656,0.12500661611557,0.328651309013367,35,0.034206635504961,0.0187543901016137,40.0769230769231,0.0230401043913194,19.1745702368873,8.10463718881119,434.3974609375,35.1280364990234,0.596094489097595,26.0041675567627,2236,0.498364388942719
"155",205,394.53855,2015,17.6991150442478,100,6,6,54.8672566371681,28.8571428571429,28.8571428571429,22,22,171.5385,29.0909090909091,18.29744,"south west",66.3716814159292,"ekiti",62.89745,12.3893805309735,83.1858407079646,61.0619469026549,53.8461538461539,44,28.5714285714286,12,27.2727272727273,36.3636363636364,27.2727272727273,3,11,14.2857142857143,42.8571428571429,1,NA,NA,10,0.3,530.890960693359,0.192275991663337,0.446126319468021,28.5,0.00127499998779967,0.0036937767562146,11.0625,0.0193090147028367,2.20199850797653,3.2004850612362,225.429534912109,291.676696777344,0.668883144855499,24.5430908203125,1000,0.570462286472321
"156",208,498.632705,2015,25.5555555555556,100,4,4,100,26.9111111111111,26.9111111111111,24,24,54.64468,12.9411764705882,15.027287,"south west",100,"ondo",116.119945,16.6666666666667,100,100,45.4545454545455,0,46.6666666666667,15,42.8571428571429,21.4285714285714,14.2857142857143,2,14,80,40,2,NA,NA,10,0.1,374.612258911133,0.0289509855210781,0.0751191849509875,87,0.0132152639950315,0.00691041417303495,406.0625,0.0130104142008349,3.51523575559258,1.44716613024283,225.42951965332,263.194305419922,0.668159127235413,25.1067199707031,1000,0.416389137506485
"157",209,213.701856,2015,9.58904109589041,100,4,4,100,26.8219178082192,26.8219178082192,20.5,20.5,60.62464,26.3888888888889,14.398352,"south west",100,"ondo",54.562176,13.6986301369863,100,79.4520547945205,0,9.09090909090909,60,9,55.5555555555556,22.2222222222222,11.1111111111111,1,9,NA,NA,NA,NA,NA,11,0.1,4.14232603708903,0.0829267799854279,0.288963317871094,6.75,0.0098740846151486,0.0225020110141486,24.2666666666667,0.0303600549697876,19.7376135667165,11.3202312872928,286.390014648438,32.6929092407227,0.539055407047272,26.2742404937744,2000,0.285754382610321
"158",210,812.97152,2015,7.69230769230769,92.3076923076923,5,5,81.7307692307692,21.3557692307692,21.3557692307692,13,13,66.47808,0,0,"south west",100,"ondo",142.65088,17.3076923076923,87.5,75.9615384615385,42.8571428571429,11.1111111111111,55.5555555555556,18,71.4285714285714,0,14.2857142857143,2,14,66.6666666666667,0,NA,NA,NA,10,0.1,296.125012207031,0.334030315279961,0.570854812860489,24.6666666666667,0.0131733215724429,0.000778022007300304,45.5333333333333,0.0193846152665523,0.329389427716915,1.76086259051462,155.604095458984,386.171813964844,0.739970564842224,26.0242977142334,4123,0.466006606817245
"159",211,293.3955,2015,7.46268656716418,100,3,3,100,23.6567164179104,23.6567164179104,24.5,24.5,45.576,17.1875,15.66675,"south west",100,"ondo",91.152,19.4029850746269,100,100,27.2727272727273,15.3846153846154,53.8461538461538,13,50,40,10,1,10,66.6666666666667,0,NA,NA,NA,10,0.1,307.531890869141,0.334030315279961,0.570854812860489,0,0.00135000003501773,0.000791964313975768,1.57142857142857,0.0179999999236315,0.0716804638504982,1.72229334739813,551.039367675781,284.877319335938,0.745690226554871,25.5009269714355,3605,0.363979488611221
"160",217,256.429851,2015,6.12244897959184,94.8979591836735,6,6,85.7142857142857,23,23,14,14,78.791295,3.09278350515464,1.432569,"south south",100,"edo",46.319731,11.2244897959184,85.7142857142857,85.7142857142857,30,11.1111111111111,36.3636363636364,11,36.3636363636364,9.09090909090909,9.09090909090909,1,11,66.6666666666667,0,NA,NA,NA,10,0.1,325.614105224609,0.432008117437363,0.636106371879578,0,0.000633333344012499,0.000802040840166488,0,0.0120000001043081,0.375187199030604,1.41451622182658,94.3310470581055,198.894805908203,0.599185109138489,26.0477809906006,4472,0.593327164649963
"161",218,330.192734,2015,9.75609756097561,100,5,5,91.4634146341463,26.425,26.425,24,24,42.509843,6.41025641025641,4.943005,"south south",84.1463414634146,"edo",77.110878,13.4146341463415,100,100,9.09090909090909,5.55555555555556,54.5454545454545,9,44.4444444444444,11.1111111111111,0,0,9,0,100,2,NA,NA,11,0,14.8771651585897,0.356360107660294,0.56263921658198,26,0.0139501712401398,0.000956250023591565,21.8,0.0120000001043081,0.284682862460613,3.27322476430041,174.889114379883,112.689498901367,0.680533885955811,26.614767074585,2828,0.262562572956085
"162",219,429.532812,2015,25.2873563218391,100,5,5,100,29.0470588235294,29.0470588235294,24.5,24.5,128.546316,22.9885057471264,20.90184,"south south",100,"edo",90.923004,9.19540229885057,100,100,25,0,62.5,7,80,40,20,1,5,0,50,1,NA,NA,11,0.2,18.4127480983734,0.322231084108353,0.611491799354553,10.25,0.0280269806098659,0.00240996430095817,25.7857142857143,0.0124671072033899,1.35850421019963,4.308154,359.328979492188,112.689498901367,0.680533885955811,26.614767074585,1000,0.193489611148834
"163",220,253.618745,2015,38.2352941176471,100,5,5,95.7746478873239,29.4328358208955,29.4328358208955,23.5,23.5,29.291179,9.85915492957746,5.000933,"south south",100,"edo",50.723749,11.2676056338028,95.7746478873239,100,0,15.3846153846154,37.5,7,28.5714285714286,28.5714285714286,14.2857142857143,1,7,NA,NA,NA,NA,NA,11,0.1,13.7204976081848,0.0733728967607021,0.259647145867348,158.75,0.012076256563887,0.0211456695881983,95.8571428571429,0.0254656696071227,12.9388350248337,5.085871,1383.02331542969,112.689498901367,0.680533885955811,26.614767074585,4000,0.23489248752594
"164",221,923.530734,2015,0.862068965517241,79.4871794871795,8,8,78.6324786324786,20.8080808080808,20.8080808080808,12,12,143.799948,21.3675213675214,17.45145,"south south",99.1452991452992,"edo",81.672786,11.965811965812,94.8717948717949,56.4102564102564,9.09090909090909,6.66666666666667,50,13,40,20,20,2,10,100,100,1,NA,NA,10,0.2,331.434623718262,0.018394430167973,0.0461115948855877,0,0.00187500003085006,0.00398507488093206,5.5,0.0125565034603434,13.9765666552952,1.299867,2843.8427734375,233.266403198242,0.599185109138489,25.9756507873535,0,0.477391391992569
"165",226,273.028704,2015,8,84,4,4,84,34.7755102040816,34.7755102040816,22.5,22.5,172.650504,46,30.782648,"south east",100,"anambra",66.9188,14,98,52,80,16.6666666666667,57.1428571428571,7,60,80,0,0,5,50,25,NA,NA,NA,10,0,340.538681030273,0.102962635457516,0.296621553599834,18.75,0.0160288277838845,0.00770430330885574,28.9375,0.0147696094853537,3.89767955882209,3.97246262194159,3367.56372070312,167.307205200195,0.706935465335846,26.7053508758545,2000,0.453808665275574
"166",227,813.765967,2015,10.3092783505155,100,5,5,100,22.1546391752577,22.1546391752577,18,18,278.686975,30.9278350515464,47.77491,"south east",100,"anambra",154.472209,15.4639175257732,100,95.8762886597938,25,20,40,14,33.3333333333333,33.3333333333333,0,0,12,100,25,NA,NA,NA,10,0,230.349430084229,0.360940436522166,0.5487020611763,8,0.00687174691120163,0.000983673505418535,110,0.0120000001043081,0.0840898028441838,3.66255553085334,1383.02319335938,254.30696105957,0.706935465335846,26.3514041900635,2000,0.374123364686966
"167",228,595.28318,2015,7.5,92.6829268292683,6,6,89.0243902439024,27.5375,27.5375,18,18,229.521556,8.64197530864198,8.591716,"south east",100,"anambra",99.418428,18.2926829268293,96.3414634146341,70.7317073170732,41.6666666666667,0,33.3333333333333,13,41.6666666666667,16.6666666666667,16.6666666666667,2,12,60,60,1,NA,NA,10,0.2,236.001836140951,0.313930928707123,0.485881224274635,14.25,0.00225000007776543,0.000700000033248216,15.1428571428571,0.0120000001043081,0,3.3149524496312,778.787536621094,288.196716308594,0.770160138607025,25.7827415466309,6082,0.371120989322662
"168",229,834.023382,2015,17.0212765957447,87.2340425531915,5,5,87.2340425531915,23.1612903225806,23.1612903225806,18.5,18.5,151.320698,14.8936170212766,24.633602,"south east",100,"anambra",165.397042,17.0212765957447,100,97.8723404255319,42.8571428571429,13.0434782608696,50,15,54.5454545454545,45.4545454545455,0,0,11,83.3333333333333,50,NA,NA,NA,10,0,207.703128814697,0.294864878058434,0.510000556707382,0,0.00130000006174669,0.000900000042747706,7.64285714285714,0.0154285714296358,0.276202097535133,2.57345384476778,1923.62133789062,177.265335083008,0.770160138607025,26.3027572631836,2236,0.401041358709335
"169",230,241.492187,2015,6.97674418604651,100,3,3,83.7209302325581,27.8837209302326,27.8837209302326,25.5,25.5,131.591551,16.2790697674419,10.122427,"south east",100,"anambra",62.180623,13.953488372093,83.7209302325581,69.7674418604651,66.6666666666667,25,33.3333333333333,6,33.3333333333333,0,16.6666666666667,1,6,75,0,NA,NA,NA,11,0.2,8.51547420024872,0.229623630642891,0.442511171102524,27,0.00400000003476938,0.0216133901017851,22.3125,0.0263889003545046,17.080061852932,2.012394,3528.98266601562,109.062713623047,0.659950733184814,27.3042068481445,3605,0.410640358924866
"170",231,811.756652,2015,9.52380952380952,93.3962264150943,5,5,93.3962264150943,21.9428571428571,21.9428571428571,14.5,14.5,326.499908,26.9230769230769,41.935768,"south east",100,"anambra",155.761424,15.0943396226415,100,100,46.1538461538462,9.09090909090909,62.5,15,57.1428571428572,0,0,0,14,50,0,NA,NA,NA,11,0,6.81869475046794,0.360306104024251,0.587287505467733,14,0.0146468802122399,0.000997142901178449,34.5,0.0215999998152256,0.408814390500387,30.8740183003413,1005.26654052734,64.2459716796875,0.631956517696381,27.7789325714111,2000,0.109030529856682
"171",232,298.255284,2015,2.12765957446809,93.6170212765958,4,4,93.6170212765958,31.695652173913,31.695652173913,26,26,148.513948,34.0425531914894,19.638208,"south east",100,"anambra",57.687236,25.531914893617,100,55.3191489361702,62.5,0,33.3333333333333,12,33.3333333333333,41.6666666666667,25,3,12,40,0,NA,NA,NA,10,0.2,169.560092926025,0.0471389293670654,0.126274343580008,3.5,0.00292500003706664,0.0168263131345157,9.73333333333333,0.019612027448602,18.3391292579472,1.070164,778.787475585938,288.196716308594,0.770160138607025,25.7827415466309,1414,0.539300203323364
"172",235,514.533319,2015,2.75229357798165,94.4954128440367,5,5,94.4954128440367,24.1100917431193,24.1100917431193,19.5,19.5,132.782792,21.1009174311927,20.092133,"south east",100,"enugu",95.219239,15.5963302752294,100,54.1284403669725,17.6470588235294,6.66666666666667,41.1764705882353,16,37.5,18.75,0,0,16,100,0,NA,NA,NA,10,0,331.699241638184,0.210191965103149,0.488656848669052,0,0.0020000000949949,0.00105306125312511,0.785714285714286,0.0120000001043081,0.597910425492695,2.219152,1005.2666015625,323.799682617188,0.6161048412323,25.6569309234619,6082,0.440361559391022
"173",236,245.860726,2015,7.36842105263158,98.9473684210526,5,5,87.3684210526316,22,22,20,20,45.448642,7.36842105263158,3.833018,"south east",100,"enugu",52.01953,17.8947368421053,88.4210526315789,100,64.7058823529412,13.0434782608696,41.1764705882353,15,40,20,0,0,15,63.6363636363636,27.2727272727273,1,NA,NA,10,0,314.690612792969,0.35751485824585,0.587492048740387,0,0.00125000005937181,0.000794642888649832,10.5333333333333,0.0120000001043081,0.259185206145048,1.29346782598225,985.806274414062,269.404754638672,0.706935465335846,25.8766803741455,1000,0.386676281690598
"174",237,261.404741,2015,22.2222222222222,100,6,6,98.1481481481481,25.5648148148148,25.5648148148148,23,23,53.051044,13.0841121495327,5.989634,"south east",97.2222222222222,"enugu",45.777917,12.037037037037,99.0740740740741,100,30.7692307692308,0,53.8461538461538,13,53.8461538461538,15.3846153846154,0,0,13,0,0,NA,NA,NA,10,0,371.35969543457,0.214213848114014,0.400001630187035,15,0.0105867885140469,0.00107755105377042,30.8125,0.0120000001043081,0.719458482095173,1.37968343042014,271.571166992188,327.172576904297,0.706935465335846,25.81125831604,3000,0.31590610742569
"175",238,389.37837,2015,5.88235294117647,100,5,5,71.5686274509804,24.7549019607843,24.7549019607843,19,19,87.801005,10.7843137254902,8.398357,"south east",97.0588235294118,"enugu",77.875674,24.5098039215686,74.5098039215686,9.80392156862745,30.4347826086957,0,32,22,35,5,30,6,20,71.4285714285714,14.2857142857143,4,NA,NA,10,0.3,390.25772857666,0.149452731013298,0.399052202701569,10,0.00180000002728775,0.00200387750131389,13.2857142857143,0.018457210684816,1.13144588073095,1.58026810043894,349.205718994141,262.605407714844,0.6161048412323,25.6888027191162,1000,0.548647880554199
"176",239,315.359131,2015,8.23529411764706,100,4,4,80,27.9294117647059,27.9294117647059,24.5,24.5,110.943517,24.0963855421687,17.47142,"south east",95.2941176470588,"enugu",72.506393,11.7647058823529,84.7058823529412,60,44.4444444444444,13.0434782608696,30,10,22.2222222222222,55.5555555555556,11.1111111111111,1,9,75,0,NA,NA,NA,10,0.1,289.371643066406,0.345957472920418,0.593317449092865,0,0.000699999975040555,0.0010612245116915,1.375,0.0188571427549635,0.0675749054976872,0.866038836985569,456.962188720703,262.605407714844,0.6161048412323,25.6888027191162,3000,0.379322797060013
"177",240,662.940983,2015,4.27350427350427,87.1794871794872,6,6,53.8461538461538,26.034188034188,26.034188034188,16,16,155.275097,23.9316239316239,26.034148,"south east",95.7264957264957,"enugu",108.785547,13.6752136752137,53.8461538461538,27.3504273504273,27.2727272727273,17.3913043478261,43.75,15,33.3333333333333,25,25,3,12,100,0,1,NA,NA,11,0.2,5.82206082344055,0.344612181186676,0.542474359273911,41.6666666666667,0.0262449296812216,0.00107142860360909,36.6,0.0179999999236315,0.397728331387043,25.9104964672897,527.039245605469,44.0395736694336,0.544847190380096,26.7925796508789,5000,0.433520287275314
"178",244,633.12446,2015,3.81679389312977,40.9090909090909,7,7,35.6060606060606,19.6124031007752,19.6124031007752,13,13,240.896136,34.6774193548387,33.200429,"south east",85.6060606060606,"ebonyi",95.740772,16.6666666666667,40.1515151515151,20.4545454545455,23.8095238095238,14.2857142857143,40.9090909090909,22,38.0952380952381,38.0952380952381,33.3333333333333,7,21,100,60,1,NA,NA,10,0.3,414.11979675293,0.345725938677788,0.605035573244095,0,0.000699999975040555,0.00102666671543072,10.9333333333333,0.0215999998152256,0.642264578739802,1.63563727702219,583.420532226562,205.265869140625,0.817394912242889,26.5325717926025,5000,0.434043049812317
"179",245,640.107312,2015,8.62068965517241,100,6,6,94.017094017094,18.6410256410256,18.6410256410256,18,18,318.643728,16.2393162393162,17.859088,"south east",94.8717948717949,"ebonyi",109.974384,24.7863247863248,94.017094017094,93.1623931623932,42.8571428571429,23.3333333333333,68.9655172413793,24,75,12.5,12.5,3,24,66.6666666666667,33.3333333333333,NA,NA,NA,10,0.1,449.706064860026,0.251624142130216,0.528341790040334,6.5,0.00494152616010979,0.00108380957196156,13.4666666666667,0.0183999999115864,0.248527578512828,1.06514721420203,349.856201171875,266.567230224609,0.817394912242889,26.5946369171143,0,0.434297740459442
"180",246,750.262161,2015,3.90625,34.375,6,6,29.6875,20.4426229508197,20.4426229508197,13,13,433.761526,80.1652892561983,100.657579,"south east",100,"ebonyi",125.562547,21.09375,66.40625,15.625,60,15.7894736842105,48.1481481481481,24,45.4545454545455,77.2727272727273,45.4545454545455,10,22,58.3333333333333,16.6666666666667,8,NA,NA,10,0.5,444.66493733724,0.0404544621706009,0.139472343027592,0,0.00323333335109055,0.00442909944492082,7.66666666666667,0.0123490994796157,2.82717553774516,1.49025763476874,1573.10681152344,205.265869140625,0.706935465335846,26.5325717926025,4242,0.450681567192078
