"","v001","interview_month","dhs_year","edu_a","floor_type","household_size","housing_q","mean_age","median_age","net_use","region","roof_type","shstate","U5_pop","wall_type","wealth","fever","preg_women","all_female_sex","female_child_sex","net_use_child","p_test","med_treat_fever","ACT_use_U5","minutes_to_city_2000m","building_density_2000m","dominant_vector_2000m","elev_2000m","minutes_travel_metre_2015_2000m","housing_2000_2000m","housing_2015_2000m","minutes_travel_metre_2019_2000m","motorized_travel_healthcare_2019_2000m","pop_den_U5_FB_2000m","pop_density_2000m","secondary_vector_2000m","temp_all_yrs_2000m","minutes_walking_metre_2000m","minutes_walking_healthcare_2000m"
"432",572,12,"2018",9.9601593625498,61.7529880478088,13,54.1832669322709,18.2828685258964,12.5,64.1434262948207,"north west",100,"kano",6.77290836653386,76.8924302788845,52.9880478087649,20.4545454545455,18.75,35.2941176470588,30.7692307692308,84.6153846153846,7.69230769230769,100,22.2222222222222,18.5333333333333,2917.27901063412,30,577,0.0045156026724726,0.042840551584959,0.220301121473312,0.00235107497622569,1.68083109855652,4.62097980861244,306.758184814453,7,294.871337890625,0.0125225036094586,11.4666666666667
"433",573,8,"2018",5.09259259259259,20.8333333333333,9,20.8333333333333,22.6296296296296,15,31.0185185185185,"north west",93.9814814814815,"kano",3.7037037037037,62.962962962963,18.9814814814815,19.3548387096774,37.5,37.5,37.5,75,0,100,16.6666666666667,7.5,1089.63574493159,31,440.214285714286,0.00495136640633323,0.0313464887440205,0.159001708030701,0.00272209664191385,1.9762029754264,6.95593956853583,766.929109845843,7,299.079711914062,0.0129363824214254,16.7857142857143
"434",573,9,"2018",5.09259259259259,20.8333333333333,9,20.8333333333333,22.6296296296296,15,31.0185185185185,"north west",93.9814814814815,"kano",3.7037037037037,62.962962962963,18.9814814814815,19.3548387096774,37.5,37.5,37.5,75,0,100,16.6666666666667,7.5,1089.63574493159,31,440.214285714286,0.00495136640633323,0.0313464887440205,0.159001708030701,0.00272209664191385,1.9762029754264,6.95593956853583,766.929109845843,7,299.079711914062,0.0129363824214254,16.7857142857143
"435",605,10,"2018",10,83.5,7,75.5,21.83,16,63,"north west",100,"katsina",5,92,66,57.1428571428571,11.7647058823529,40,37.5,100,25,100,18.75,13.375,2404.97794001653,NA,479.4375,0.00239737929950934,NA,NA,0.00117500005580951,0.726360935717821,4.38921893086244,500.684616088867,NA,301.864135742188,0.0120000001043081,7.125
"436",606,11,"2018",5.90909090909091,100,10,77.2727272727273,19.3454545454545,15,92.2727272727273,"north west",88.6363636363636,"katsina",6.81818181818182,77.2727272727273,17.2727272727273,13.8888888888889,11.1111111111111,53.3333333333333,60,80,0,80,40,0,4880.5135632246,31,517.6,0.000733333352642755,0.379142016172409,0.646435081958771,0.00097523812049379,0.247107515732447,2.181978,3127.36466471354,7,298.476318359375,0.0120000001043081,2.8
"437",607,8,"2018",11.8811881188119,88.6138613861386,9,88.6138613861386,21.8168316831683,15,54.950495049505,"north west",100,"katsina",4.45544554455445,100,70.7920792079208,29.4117647058824,11.1111111111111,66.6666666666667,80,80,0,80,60,0,4994.26933140663,31,518.933333333333,0.000573333352804184,0.379142016172409,0.646435081958771,0.000822857161983848,0.111499351263046,2.181978,3127.36468098958,7,299.180328369141,0.0120000001043081,2.06666666666667
"438",608,8,"2018",10.9289617486339,97.8142076502732,9,75.9562841530055,22.3934426229508,16,43.1693989071038,"north west",100,"katsina",6.01092896174863,78.1420765027322,81.4207650273224,25,20,72.7272727272727,70,60,0,33.3333333333333,16.6666666666667,0,3049.10506274713,NA,403.466666666667,0.0015600000275299,NA,NA,0.0246285709086806,10.3014058748881,3.63775594622595,201.16352335612,NA,299.258331298828,0.0128684109697739,7.2
"439",609,9,"2018",6.32183908045977,96.551724137931,8,85.632183908046,18.6494252873563,12,78.1609195402299,"north west",100,"katsina",10.3448275862069,87.3563218390805,49.4252873563218,63.1578947368421,5.88235294117647,33.3333333333333,23.0769230769231,92.3076923076923,15.3846153846154,100,33.3333333333333,10.2,1751.11038331377,31,513.533333333333,0.00323572916289171,0.0816804319620132,0.303761035203934,0.00269096726551652,2.13516172568003,2.830974,325.043896484375,7,299.860443115234,0.012915729234616,16.2
"440",610,10,"2018",2.29885057471264,50,8,31.6091954022988,21.5632183908046,15,39.6551724137931,"north west",63.2183908045977,"katsina",6.32183908045977,62.6436781609195,13.2183908045977,24,77.7777777777778,45.4545454545455,16.6666666666667,0,0,100,0,36.875,2521.72107634252,31,482.4375,0.0136889989953488,0.0275334902107716,0.093525692820549,0.0131889990079799,6.85254670679569,2.32282,203.62158870697,7,299.570587158203,0.0216014989418909,21.25
"441",611,12,"2018",8.98203592814371,100,7.49999999999999,61.6766467065868,22.1556886227545,16,86.2275449101796,"north west",94.6107784431138,"katsina",3.59281437125749,61.6766467065868,27.5449101796407,0,10,33.3333333333333,0,100,0,NA,NA,3.73333333333333,1415.90779032793,30,703.266666666667,0.0078049100159357,0.211041659116745,0.549516797065735,0.00776976716394226,4.36415486733119,2.853146,668.202067057292,7,295.038909912109,0.0157735767463843,12.6666666666667
"442",612,12,"2018",3.28638497652582,100,8.50000000000001,61.9718309859155,20.943661971831,16,38.4976525821596,"north west",96.7136150234742,"katsina",6.10328638497653,61.9718309859155,32.3943661971831,3.2258064516129,0,38.4615384615385,50,50,0,0,0,0,3362.5263147557,30,700.8125,0.000915000004169997,NA,NA,0.00094464289577445,0.235380664467812,2.853146,668.202072143555,7,295.038909912109,0.0120000001043081,3.1875
"443",613,12,"2018",6.95187165775401,91.4438502673797,8,60.427807486631,21,15,65.7754010695187,"north west",100,"katsina",5.3475935828877,60.427807486631,56.6844919786096,0,11.1111111111111,30,0,100,0,NA,NA,47.9285714285714,1590.39622241636,31,400.928571428571,0.0127595899061167,0.0120320096611977,0.0336946249008179,0.0124595899001828,10.33249016319,3.85478479127135,394.415599278041,7,294.821441650391,0.0155453041994146,21.0714285714286
"444",647,10,"2018",12.2905027932961,100,7,100,23.3798882681564,17,83.2402234636871,"north west",100,"kebbi",2.23463687150838,100,57.5418994413408,42.1052631578947,0,50,33.3333333333333,100,33.3333333333333,87.5,75,2.26666666666667,3911.26051324707,30,204.933333333333,0.00719497615937144,0.313328057527542,0.556661307811737,0.00158666672650725,1.1212874174118,3.42433401886298,285.594724527995,7,302.733612060547,0.0407999992370605,29.6
"445",648,8,"2018",1.52284263959391,76.1421319796954,8,76.1421319796954,19.2639593908629,14,71.0659898477157,"north west",100,"kebbi",4.06091370558376,93.9086294416244,32.994923857868,30.3030303030303,5.88235294117647,75,75,100,37.5,100,90,5.2,2520.89823467886,30,171.266666666667,0.00989845728812118,0.28179544210434,0.562113523483276,0.00411839877876143,3.4394198179245,2.39362,96.7922709147135,7,299.861633300781,0.0160060177867611,23.7333333333333
"446",649,9,"2018",4.06976744186047,54.6511627906977,7,35.4651162790698,20.1337209302326,15,78.4883720930232,"north west",100,"kebbi",5.81395348837209,47.6744186046512,20.9302325581395,33.3333333333333,15.3846153846154,20,25,100,50,54.5454545454545,36.3636363636364,0.25,2819.81203499154,30,167.6875,0.00145000004704343,0.0477470867335796,0.152184888720512,0.000923214320209809,0.767760120332241,2.32214028396323,94.6584606170654,7,299.835235595703,0.0120000001043081,9.0625
"447",650,9,"2018",0,96.1783439490446,6,73.8853503184713,20.4394904458599,14,80.8917197452229,"north west",100,"kebbi",4.45859872611465,73.8853503184713,16.5605095541401,39.2857142857143,25,28.5714285714286,0,80,20,90.9090909090909,54.5454545454545,55.1333333333333,1912.00891824496,30,241.133333333333,0.00723988056803743,0.0172763727605343,0.0364466868340969,0.00607988059831162,5.62654894193014,2.97005973333333,55.7330912272135,7,301.500701904297,0.0138398806254069,22.9333333333333
"448",651,10,"2018",5.58659217877095,100,7,79.3296089385475,23.0614525139665,19,78.7709497206704,"north west",100,"kebbi",5.58659217877095,79.3296089385475,63.1284916201117,23.0769230769231,0,20,12.5,87.5,12.5,100,83.3333333333333,25.7857142857143,1686.74595881757,30,227.5,0.00768866341760648,0.0374388322234154,0.113669350743294,0.00241881186541702,1.81469444291932,2.88600895493562,55.7330916268485,7,302.885284423828,0.0124759547678488,13.2142857142857
"449",652,12,"2018",1.84049079754601,100,6,94.478527607362,20.6073619631902,15,90.1840490797546,"north west",96.319018404908,"kebbi",5.52147239263804,94.478527607362,49.6932515337423,35,12.5,77.7777777777778,83.3333333333333,100,16.6666666666667,85.7142857142857,57.1428571428572,79.8125,240.0771484375,30,251.125,0.0148902156506665,0.0206170808523893,0.0430817790329456,0.0122371653851587,11.2814823538065,NA,111.395082950592,7,298.719451904297,0.0162871654029004,36.6875
"450",682,11,"2018",2.17391304347826,66.8478260869565,8,6.52173913043478,21.3532608695652,14,26.6304347826087,"north west",99.4565217391304,"sokoto",4.89130434782609,26.6304347826087,40.2173913043478,15.3846153846154,18.1818181818182,77.7777777777778,75,0,0,75,0,0,4101.02132290865,30,279.769230769231,0.00103076923047551,0.347844213247299,0.633254885673523,0.00112637363893625,0.398210961085099,1.79261789540618,1844.37437791091,7,301.467620849609,0.0156923076854302,4.92307692307692
"451",683,10,"2018",0.606060606060606,52.7272727272727,7,27.8787878787879,22.0969696969697,17.5,53.9393939393939,"north west",100,"sokoto",6.66666666666667,46.0606060606061,16.969696969697,34.6153846153846,27.2727272727273,54.5454545454545,50,25,0,77.7777777777778,0,1.8,3657.86508691384,30,261.6,0.00597225327898438,0.347844213247299,0.633254885673523,0.00241854006502156,1.34461767276128,1.34978750314465,1391.98528035482,7,302.966705322266,0.0216290160392721,10.2666666666667
"452",684,9,"2018",9.81308411214953,84.6511627906977,10,84.6511627906977,20.0418604651163,14.5,50.2325581395349,"north west",100,"sokoto",6.97674418604651,100,67.906976744186,32.3529411764706,11.7647058823529,53.3333333333333,50,62.5,0,36.3636363636364,0,0,5528.46574429716,30,283.75,0.000775000011344673,0.347844213247299,0.633254885673523,0.00074553573722369,0.166201945394278,3.07482735525192,5316.66368103027,7,301.346801757812,0.0120000001043081,2.625
"453",685,9,"2018",24.3243243243243,71.1711711711712,11,68.4684684684685,20,15,44.1441441441441,"north west",100,"sokoto",5.40540540540541,93.2432432432432,93.2432432432432,37.5,0,50,57.1428571428571,71.4285714285714,14.2857142857143,66.6666666666667,16.6666666666667,0,1779.02713623047,30,286.214285714286,0.00166428576007352,0.25384110212326,0.454999536275864,0.00105204085204085,0.742549461977822,1.130571,452.895821707589,7,301.346801757812,0.0120000001043081,7.92857142857143
"454",686,8,"2018",3.77358490566038,51.5723270440252,7,51.5723270440252,22.6981132075472,16,40.251572327044,"north west",100,"sokoto",1.25786163522013,92.4528301886792,52.8301886792453,27.2727272727273,0,50,50,100,0,100,33.3333333333333,14.5,2185.64903437297,30,287.857142857143,0.00685800900516499,0.173778995871544,0.485840886831284,0.00502897663474349,3.51935731938907,2.62557562519852,438.465473720006,7,300.032440185547,0.0135575481025236,21
"455",687,8,"2018",3.2051282051282,74.3589743589744,7,74.3589743589744,23.1217948717949,16,37.8205128205128,"north west",100,"sokoto",4.48717948717949,100,78.2051282051282,40.9090909090909,8.33333333333333,71.4285714285714,80,40,0,88.8888888888889,11.1111111111111,50.5,1643.4916427727,30,266.5,0.0120823665388993,0.0169094670563936,0.0437144599854946,0.0121323665620626,11.4440053701401,4.665251,285.430844988142,7,300.556854248047,0.0168323665857315,23.4285714285714
"456",688,9,"2018",7.40740740740741,50,7,40.7407407407407,18.7839506172839,15,53.7037037037037,"north west",100,"sokoto",3.7037037037037,66.6666666666667,45.0617283950617,25.8064516129032,37.5,50,0,100,0,62.5,0,41.375,869.75927026493,30,286.875,0.013448901969241,0.0148096103221178,0.0373947024345398,0.00835291070688982,6.95571041107178,2.292235,68.0238289833069,7,301.592712402344,0.0144279107335024,33.5
"457",689,9,"2018",2.08333333333333,52.0833333333333,9,17.1875,19.1458333333333,13,43.2291666666667,"north west",98.9583333333333,"sokoto",5.20833333333333,27.0833333333333,12.5,38.7096774193548,0,50,75,50,25,83.3333333333333,0,27.3125,1375.51140789275,30,264.9375,0.015433504304383,0.0277792010456324,0.0883137062191963,0.015433504304383,12.6276817172766,3.177542,303.453357696533,7,301.983551025391,0.0176835043239407,23.5
"458",719,10,"2018",5.21739130434783,53.4782608695652,10,4.34782608695652,21.3478260869565,15,26.0869565217391,"north west",100,"zamfara",4.34782608695652,9.1304347826087,4.34782608695652,3.57142857142857,0,70,66.6666666666667,22.2222222222222,11.1111111111111,100,0,0.8125,2443.20279587347,30,445.6875,0.0033462720020907,NA,NA,0.00147142860805616,1.09089616686106,2.230627,180.981393814087,7,300.253875732422,0.0150000000139698,11.5625
"459",720,10,"2018",14.1176470588235,95.6862745098039,10,95.6862745098039,19.9294117647059,15,36.4705882352941,"north west",100,"zamfara",5.49019607843137,98.4313725490196,71.3725490196078,7.69230769230769,0,50,44.4444444444444,77.7777777777778,0,66.6666666666667,0,17.6875,399.001131693522,30,260.625,0.0119367486986448,0.0204598605632782,0.0639521703124046,0.00790070960647427,11.0251922011375,2.66206485714286,121.411338329315,7,302.077453613281,0.0146864239359275,52.3125
"460",721,11,"2018",2.94117647058824,70.5882352941176,9,46.5686274509804,23.9264705882353,15,30.8823529411765,"north west",100,"zamfara",4.90196078431373,46.5686274509804,4.41176470588235,8.69565217391304,18.1818181818182,40,25,25,12.5,0,0,79.5,968.709868520101,30,255.857142857143,0.0122638875951192,0.00922363065183163,0.0275657325983047,0.0117067447697212,12.0029676471438,2.99297088034188,108.359506334577,7,300.559204101562,0.0167638876342348,52.1428571428571
"461",722,11,"2018",3.125,79.375,7,79.375,19.58125,15,34.375,"north west",100,"zamfara",8.75,79.375,3.125,29.6296296296296,11.1111111111111,78.5714285714286,66.6666666666667,33.3333333333333,11.1111111111111,37.5,0,84.5625,429.072138272799,30,371.375,0.0159605928056408,0.0105309765785933,0.0288180764764547,0.010163966260734,8.95260165631771,3.677747,99.8618121147156,7,300.445770263672,0.0148889662814327,44.8125
"462",723,9,"2018",0,60.1895734597156,8,7.58293838862559,20.0616113744076,12,50.7109004739336,"north west",81.042654028436,"zamfara",6.16113744075829,7.58293838862559,0,16.6666666666667,6.66666666666667,38.4615384615385,28.5714285714286,57.1428571428572,14.2857142857143,33.3333333333333,0,68.7333333333333,548.368792472126,30,382.066666666667,0.0177490073721856,0.0121700735762715,0.0336549617350101,0.0149162155886491,15.466792678833,2.80236609090909,94.1945541381836,7,299.294036865234,0.0176895489295324,42
"463",724,8,"2018",10.0591715976331,90.5325443786982,8,87.5739644970414,16.9289940828402,12.5,61.5384615384615,"north west",76.9230769230769,"zamfara",5.91715976331361,97.0414201183432,68.0473372781065,12.8205128205128,16.6666666666667,30,33.3333333333333,77.7777777777778,0,100,0,41.9333333333333,923.950458450317,30,367.333333333333,0.00502412614102165,0.0122945345938206,0.0394504852592945,0.00403745947405696,2.93634205659231,3.677747,99.8618103027344,7,299.093566894531,0.0126241261760394,16.5333333333333
"464",725,8,"2018",18.3962264150943,79.7169811320755,8,79.7169811320755,19.6037735849057,14,49.5283018867925,"north west",97.6415094339623,"zamfara",6.60377358490566,100,60.8490566037736,6.45161290322581,11.7647058823529,42.8571428571429,37.5,62.5,0,50,0,57.125,957.103639735732,30,315.375,0.0117763276793994,0.013047550804913,0.0365905240178108,0.0111763276945567,8.00814637541771,4.32544676470588,96.6873168945312,7,298.697692871094,0.0275263273506425,30.625
"465",755,9,"2018",1.49253731343284,100,3,94.0298507462687,36.5074626865672,35,8.95522388059701,"south east",98.5074626865672,"abia",11.9402985074627,94.0298507462687,50.7462686567164,27.2727272727273,25,25,50,0,0,66.6666666666667,0,11.125,994.600578677933,30,152.625,0.00715959013905376,0.140247344970703,0.404914826154709,0.00327705821837299,2.08934413641691,2.43166726077224,459.655689239502,7,298.240966796875,0.015727058169432,13.25
"466",756,9,"2018",3.2258064516129,100,5,100,27.25,20,4.03225806451613,"south east",100,"abia",6.45161290322581,100,64.5161290322581,22.2222222222222,0,25,33.3333333333333,16.6666666666667,0,25,0,14.3125,852.323983229198,30,197.9375,0.00248750005266629,0.220404386520386,0.42044273018837,0.00125000005937181,0.992341659963131,2.26258,482.14612197876,7,297.829559326172,0.0209999998332933,14.3125
"467",757,12,"2018",9.09090909090909,100,5,98.989898989899,26.3232323232323,21,26.2626262626263,"south east",98.989898989899,"abia",5.05050505050505,98.989898989899,97.979797979798,0,0,40,40,20,0,NA,NA,13.6,896.803116050926,30,133.2,0.00808693952858448,0.280505269765854,0.557313680648804,0.00198093306583663,1.95711413224538,2.657559,446.73681640625,3,300.711761474609,0.0120342664420605,16.4666666666667
"468",758,11,"2018",6.76691729323308,100,6,100,25.3684210526316,23,18.0451127819549,"south east",100,"abia",8.27067669172932,100,100,0,0,54.5454545454545,37.5,37.5,50,NA,NA,23.3125,1239.56760473059,30,117.25,0.0137636632716749,0.035539586097002,0.114696525037289,0.00831109780119732,5.31467054784298,2.657559,446.736814498901,1,299.704711914062,0.0149110978236422,17.6875
"469",759,12,"2018",15.7142857142857,100,6,95.7142857142857,25.8928571428571,22,40.7142857142857,"south east",94.2857142857143,"abia",6.42857142857143,100,100,0,0,66.6666666666667,66.6666666666667,33.3333333333333,0,NA,NA,4.4,1374.87188384407,30,151.866666666667,0.0102718331385404,0.0991450995206833,0.267857253551483,0.00626011533507456,3.57148231665293,4.428153,606.14531656901,3,301.061187744141,0.0140334486961365,10.4666666666667
"470",760,12,"2018",9,100,4,100,27.29,24,43,"south east",100,"abia",3,100,100,10,0,66.6666666666667,50,50,0,100,0,19.5333333333333,708.968780212402,30,54.3333333333333,0.0130294539500028,0.0740905627608299,0.184909105300903,0.0102793072350323,8.21067142486572,4.428153,606.145340983073,1,300.418121337891,0.0145993072539568,29.3333333333333
"471",761,12,"2018",7.2,100,5,100,24.8,20.5,51.2,"south east",100,"abia",4.8,100,100,5.26315789473684,0,33.3333333333333,50,100,0,100,0,16.3571428571429,537.338097926549,30,90.7142857142857,0.00847609698705907,0.0434605367481709,0.108501747250557,0.00759428549957063,4.59808192082814,7.205676,614.268886021205,1,300.262390136719,0.0145657141027706,18.1428571428571
"472",762,11,"2018",13.2075471698113,100,5,100,27.1320754716981,25,28.3018867924528,"south east",100,"abia",10.377358490566,100,100,0,0,54.5454545454545,57.1428571428572,42.8571428571429,0,NA,NA,19.6,620.977095478713,30,49.4666666666667,0.0101055998665591,0.0948266163468361,0.231301531195641,0.00832559987902641,6.90404192606608,7.205676,614.235884602865,1,299.268096923828,0.0147789332394799,23.4
"473",762,12,"2018",13.2075471698113,100,5,100,27.1320754716981,25,28.3018867924528,"south east",100,"abia",10.377358490566,100,100,0,0,54.5454545454545,57.1428571428572,42.8571428571429,0,NA,NA,19.6,620.977095478713,30,49.4666666666667,0.0101055998665591,0.0948266163468361,0.231301531195641,0.00832559987902641,6.90404192606608,7.205676,614.235884602865,1,299.268096923828,0.0147789332394799,23.4
"474",791,12,"2018",2.41935483870968,80.6451612903226,5,80.6451612903226,25.2177419354839,16,23.3870967741935,"south east",100,"anambra",9.67741935483871,100,20.1612903225806,15.7894736842105,0,41.6666666666667,44.4444444444444,33.3333333333333,33.3333333333333,100,33.3333333333333,18.6875,699.516630715987,30,110.5625,0.00393298928975128,0.0835223719477654,0.212355554103851,0.00272048929764424,2.13645884394646,5.13894314324693,492.557828903198,3,300.421722412109,0.0184954891446978,17
"475",792,12,"2018",2.67857142857143,86.6071428571429,5,84.8214285714286,27.9196428571429,22,28.5714285714286,"south east",96.4285714285714,"anambra",8.03571428571429,91.9642857142857,29.4642857142857,10.5263157894737,11.1111111111111,44.4444444444444,50,37.5,0,100,100,2.6,894.607977020988,30,153.666666666667,0.00683976601188381,0.441462635993958,0.743216395378113,0.00303305589283506,2.02813105980555,3.11087586885246,3056.36926269531,3,300.421722412109,0.0185663890714447,13.7333333333333
"476",793,12,"2018",3.24675324675325,94.8051948051948,7,94.8051948051948,17.5649350649351,12,14.9350649350649,"south east",100,"anambra",9.74025974025974,100,30.5194805194805,16.6666666666667,8.33333333333333,46.6666666666667,45.4545454545455,9.09090909090909,36.3636363636364,100,66.6666666666667,0,764.408592966323,30,306.428571428571,0.00589671606264476,0.411875426769257,0.715539753437042,0.00140000006649643,1.03988193614142,3.695982,3738.21404157366,3,300.421722412109,0.0222857140802911,13.4285714285714
"477",794,12,"2018",3.41880341880342,94.8717948717949,5,94.8717948717949,30.7094017094017,23,13.6752136752137,"south east",100,"anambra",5.12820512820513,96.5811965811966,4.27350427350427,11.7647058823529,12.5,50,50,50,0,100,100,0.333333333333333,851.160134328582,30,149.466666666667,0.00147333334510525,0.29733145236969,0.725105166435242,0.0010495238394166,0.501156119505564,1.996388,1601.29612630208,3,301.009582519531,0.0152000000079473,6.13333333333333
"478",795,11,"2018",9.61538461538462,100,4,100,21.6346153846154,22,5.76923076923077,"south east",100,"anambra",7.69230769230769,100,89.4230769230769,4.16666666666667,60,37.5,33.3333333333333,50,0,100,100,0.642857142857143,1372.17916219351,30,58.4285714285714,0.00317311718910267,NA,NA,0.00233740293437482,1.85139645210334,14.2384113571429,6701.73573521205,7,300.003265380859,0.0193445456347295,22.2857142857143
"479",796,10,"2018",6.15384615384615,100,6,100,28.8076923076923,25,13.0769230769231,"south east",99.2307692307692,"anambra",8.46153846153846,100,84.6153846153846,26.6666666666667,13.3333333333333,72.7272727272727,66.6666666666667,0,0,100,100,0,1167.26887720772,30,139,0.00359083584875667,0.371098250150681,0.647832632064819,0.00110204085441572,0.674014048916953,3.09614003250733,2618.38021414621,3,299.584686279297,0.0222857140802911,12.9285714285714
"480",797,10,"2018",6.10687022900763,100,6,100,25.0076335877863,21,10.6870229007634,"south east",100,"anambra",12.9770992366412,100,93.8931297709924,18.75,8.33333333333333,70.5882352941176,77.7777777777778,33.3333333333333,0,100,66.6666666666667,0,983.718380291966,30,131.5625,0.00293125001189765,0.390492767095566,0.684481263160706,0.0013125000623404,0.935722883790731,9.024541,6811.45782470703,3,299.138122558594,0.0269999996526167,15.4375
"481",798,10,"2018",5.60747663551402,99.0654205607477,5,99.0654205607477,26.5420560747664,22,12.1495327102804,"south east",100,"anambra",7.47663551401869,100,82.2429906542056,21.4285714285714,0,37.5,25,25,75,100,66.6666666666667,0,1306.15889339587,30,115.5,0.00102857141090291,NA,NA,0.0010428571923902,0.716751166752407,4.7735141643324,3600.8501499721,3,299.584686279297,0.0120000001043081,8.5
"482",799,12,"2018",23.5294117647059,100,4,96.078431372549,22.4313725490196,21,5.88235294117647,"south east",93.1372549019608,"anambra",11.7647058823529,100,75.4901960784314,0,0,58.3333333333333,37.5,12.5,0,NA,NA,0,2315.08314334309,30,34.5333333333333,0.00246041642967612,NA,NA,0.00247184503435468,1.02917352318764,1.66201669962917,947.530822753906,1,300.512390136719,0.0120404165238142,4
"483",799,11,"2018",23.5294117647059,100,4,96.078431372549,22.4313725490196,21,5.88235294117647,"south east",93.1372549019608,"anambra",11.7647058823529,100,75.4901960784314,0,0,58.3333333333333,37.5,12.5,0,NA,NA,0,2315.08314334309,30,34.5333333333333,0.00246041642967612,NA,NA,0.00247184503435468,1.02917352318764,1.66201669962917,947.530822753906,1,300.512390136719,0.0120404165238142,4
"484",800,9,"2018",5.55555555555556,100,5,100,26.4603174603175,21,13.4920634920635,"south east",93.6507936507937,"anambra",14.2857142857143,100,75.3968253968254,4.76190476190476,9.09090909090909,77.7777777777778,84.6153846153846,15.3846153846154,7.69230769230769,100,100,0,2084.69904604724,30,59.1333333333333,0.00238666668689499,NA,NA,0.00113333338716378,0.153592803080877,14.5876090859375,5390.86514892578,4,298.552062988281,0.0279999996225039,4.4
"485",801,9,"2018",8.02919708029197,100,5,100,28.1532846715328,24,13.8686131386861,"south east",100,"anambra",13.1386861313869,100,64.963503649635,4.34782608695652,16.6666666666667,27.7777777777778,30.7692307692308,15.3846153846154,15.3846153846154,100,0,0,939.733016419553,30,208.785714285714,0.00142857142990189,0.426444977521896,0.73124772310257,0.00108571433728295,0.832054095608847,3.31398898499318,3211.20096261161,3,298.552062988281,0.0154285714296358,11.2857142857143
"486",802,9,"2018",4.13223140495868,100,5,100,22.8181818181818,19,12.396694214876,"south east",100,"anambra",9.91735537190083,100,78.5123966942149,10,15.3846153846154,58.3333333333333,66.6666666666667,22.2222222222222,0,100,33.3333333333333,0.928571428571429,954.569065109564,30,167,0.00293960680054235,0.363016068935394,0.696243524551392,0.00121428577196119,0.784539771931512,2.666567,2587.23967633929,3,298.552062988281,0.0154285714296358,9.71428571428571
"487",803,10,"2018",6.2015503875969,100,5.5,100,26.9767441860465,18,13.953488372093,"south east",100,"anambra",10.8527131782946,100,72.0930232558139,5.88235294117647,0,50,50,25,0,100,100,0,1510.09617380686,30,154.928571428571,0.000885714277891176,0.231472715735435,0.51847517490387,0.00105714290735445,0.610372811555862,2.64159940261153,2589.56971958705,3,299.138122558594,0.0120000001043081,6.85714285714286
"488",804,10,"2018",4.34782608695652,100,5,100,28.904347826087,20,3.47826086956522,"south east",100,"anambra",3.47826086956522,100,80.8695652173913,0,0,50,50,0,0,NA,NA,0,963.407017764112,30,133.6875,0.00163125002291054,0.321026146411896,0.682317852973938,0.00109107147727627,0.993310824036598,2.4187579751634,2594.35064697266,3,299.138122558594,0.0179999999236315,14.1875
"489",805,10,"2018",8.52713178294574,100,5,100,18.937984496124,11,20.9302325581395,"south east",100,"anambra",12.4031007751938,100,100,14.8148148148148,18.1818181818182,62.5,62.5,25,0,75,25,1.13333333333333,731.901180731903,30,53.8666666666667,0.0043182444681103,0.324119925498962,0.652106761932373,0.00269157782507439,1.58775107264519,2.51192097876643,2237.90305989583,1,299.138122558594,0.0160515777766705,12.4
"490",806,10,"2018",4.51127819548872,100,5,100,24.0676691729323,21,17.2932330827068,"south east",100,"anambra",8.27067669172932,100,94.7368421052632,0,13.3333333333333,36.3636363636364,16.6666666666667,50,33.3333333333333,NA,NA,3.78571428571429,692.731861309275,30,70.2857142857143,0.00387094865020897,0.242937624454498,0.620401680469513,0.00125714291685394,1.11699332509722,1.78342753972257,1893.54746791295,3,299.138122558594,0.0120000001043081,10.9285714285714
"491",806,11,"2018",4.51127819548872,100,5,100,24.0676691729323,21,17.2932330827068,"south east",100,"anambra",8.27067669172932,100,94.7368421052632,0,13.3333333333333,36.3636363636364,16.6666666666667,50,33.3333333333333,NA,NA,3.78571428571429,692.731861309275,30,70.2857142857143,0.00387094865020897,0.242937624454498,0.620401680469513,0.00125714291685394,1.11699332509722,1.78342753972257,1893.54746791295,3,299.138122558594,0.0120000001043081,10.9285714285714
"492",807,11,"2018",6.55737704918033,100,4,100,25.9426229508197,22,9.01639344262295,"south east",100,"anambra",9.01639344262295,100,79.5081967213115,4.34782608695652,40,45.4545454545455,42.8571428571429,28.5714285714286,0,100,100,0,712.910278475164,30,237.875,0.00152500005060574,0.390400499105453,0.70103532075882,0.00104642860242166,0.758719518780708,2.901762,3148.14263916016,3,300.003265380859,0.0120000001043081,8.8125
"493",808,10,"2018",7.2992700729927,100,6,100,19.2992700729927,12,35.7664233576642,"south east",100,"anambra",7.2992700729927,100,100,32,10,30,33.3333333333333,16.6666666666667,0,100,100,2.6875,650.897636677567,30,82,0.00212500008638017,0.218549609184265,0.569609761238098,0.00115000005462207,0.92174756154418,1.881359,1915.91907501221,3,299.138122558594,0.0120000001043081,9.4375
"494",809,11,"2018",13.3928571428571,100,5,100,25.9196428571429,24,1.78571428571429,"south east",100,"anambra",6.25,100,100,0,6.66666666666667,28.5714285714286,16.6666666666667,0,0,NA,NA,1.0625,597.479887034463,30,280.375,0.00241250002000015,0.316966027021408,0.741878807544708,0.0011196429040865,0.893798366189003,2.901762,3148.14263916016,3,299.476684570312,0.0120000001043081,9.4375
