"","positives","child_6_59_tested_malaria","edu_a","wealth","pop_density_0m","median_age","med_treat_fever","precipitation_monthly_0m","EVI_0m","lat","lon","first_interview_month","dhs_year","pos","ID","month_year","ID2"
"288",1,10,6.94444444444444,37.5,996.475036621094,16,75,52.9123878479004,0.371489733457565,7.552265,5.956383,11,2018,"(0.249823154856234,-0.898567622917661)","1","11 _ 2018","1"
"289",1,2,8.42105263157895,53.6842105263158,197.294372558594,24.5,66.6666666666667,247.856079101562,0.528749108314514,7.465244,6.95819,9,2018,"(0.212658545605832,-0.47708549847079)","1","9 _ 2018","1"
"290",1,4,1.94174757281553,5.8252427184466,360.685913085938,27.5,100,247.582595825195,0.499094903469086,7.356245,6.9744,9,2018,"(0.166107652790482,-0.470265596795833)","1","9 _ 2018","1"
"291",0,7,2.73972602739726,41.7808219178082,1171.77282714844,21,100,268.247375488281,0.403608709573746,7.501136,6.916613,9,2018,"(0.227987169216402,-0.494577852075953)","1","9 _ 2018","1"
"292",0,4,4.25531914893617,39.7163120567376,1171.77258300781,17.5,100,282.945281982422,0.349045693874359,7.487284,6.84262,9,2018,"(0.222071307903195,-0.52570832614351)","1","9 _ 2018","1"
"293",1,4,3.57142857142857,25,1171.77258300781,40,100,277.460998535156,0.462005198001862,7.621835,6.834398,9,2018,"(0.279534855084345,-0.52916750144095)","1","9 _ 2018","1"
"294",0,3,6.20689655172414,49.6551724137931,259.626434326172,19,66.6666666666667,282.945281982422,0.470577895641327,7.384047,6.643284,9,2018,"(0.177981228897165,-0.609573342817122)","1","9 _ 2018","1"
"296",0,4,22,81,2143.77978515625,20,100,282.945281982422,0.450048238039017,7.409113,6.873696,9,2018,"(0.188686324166934,-0.512633973000329)","1","9 _ 2018","1"
"297",1,2,5.73770491803279,27.8688524590164,2143.779296875,22,75,282.945281982422,0.488038539886475,7.444889,6.818423,9,2018,"(0.203965406923307,-0.535888533474105)","1","9 _ 2018","1"
"298",0,6,6.81818181818182,9.84848484848485,2143.779296875,19,50,196.030319213867,0.488229870796204,7.153747,6.806779,9,2018,"(0.0796255502636439,-0.540787419044938)","1","9 _ 2018","1"
"299",0,4,3.17460317460317,42.8571428571429,3365.05688476562,18,60,166.612609863281,0.427442729473114,7.180462,6.440647,10,2018,"(0.0910348944003982,-0.694827162416647)","1","10 _ 2018","1"
"300",0,6,10,99.1666666666667,747.991821289062,20,100,223.283554077148,0.486329019069672,7.42336,6.424984,10,2018,"(0.194770880630207,-0.701416929223239)","1","10 _ 2018","1"
"301",0,5,17.1641791044776,100,650.904846191406,20,100,31.9404811859131,0.381848156452179,7.59422,6.487179,11,2018,"(0.267741142251237,-0.675250131896036)","1","11 _ 2018","1"
"302",3,9,6.04026845637584,65.1006711409396,483.459442138672,14,100,31.9404811859131,0.349734663963318,7.515594,6.539643,11,2018,"(0.234161838785153,-0.653177379183207)","1","11 _ 2018","1"
"304",2,6,3.41880341880342,17.948717948718,1120.31921386719,18,100,41.8999443054199,0.404003202915192,7.678539,6.166772,11,2018,"(0.303751791259921,-0.810052367304302)","1","11 _ 2018","1"
"307",1,7,9.25925925925926,93.5185185185185,386.620483398438,22,0,16.8652763366699,0.194834262132645,7.475873,6.430839,12,2018,"(0.217197939909764,-0.698953602615782)","1","12 _ 2018","1"
"308",0,7,22.7272727272727,100,571.757080078125,21,100,16.8652763366699,0.153275027871132,7.491156,6.421491,12,2018,"(0.223724947450173,-0.702886510750113)","1","12 _ 2018","1"
"309",0,7,11.340206185567,79.3814432989691,360.685913085938,23.5,100,6.39248371124268,0.260920375585556,7.542992,6.374606,12,2018,"(0.245862876054807,-0.722612056094367)","1","12 _ 2018","1"
"310",5,11,3.80952380952381,34.2857142857143,259.626434326172,28,100,41.8999443054199,0.359956502914429,7.537492,6.275555,11,2018,"(0.243513956243759,-0.764284979031207)","1","11 _ 2018","1"
"311",7,12,0.943396226415094,36.7924528301887,650.904846191406,19,100,52.9123878479004,0.368753969669342,7.553299,6.102746,11,2018,"(0.250264751780711,-0.836989506393802)","1","11 _ 2018","1"
"313",0,8,3.73134328358209,86.5671641791045,1604.87353515625,24,40,219.837966918945,0.377441048622131,7.096658,5.889168,10,2018,"(0.0552441897012943,-0.926846444082513)","1","10 _ 2018","1"
"314",0,8,3.74331550802139,81.8181818181818,2986.78955078125,14.5,83.3333333333333,23.0764122009277,0.38088858127594,7.1871,5.81564,12,2018,"(0.0938698270741685,-0.957781282475865)","1","12 _ 2018","1"
"315",2,13,3.87596899224806,20.9302325581395,1266.99279785156,25,33.3333333333333,8.79533195495605,0.373847007751465,7.259803,5.75843,12,2018,"(0.124919557441919,-0.98185078123122)","1","12 _ 2018","1"
"316",0,7,7.36842105263158,82.1052631578947,2443.90649414062,18.5,50,264.902709960938,0.479833722114563,7.159236,5.849259,10,2018,"(0.0819697722350698,-0.943637033591819)","1","10 _ 2018","1"
"317",1,7,5.22388059701492,67.910447761194,1698.16564941406,18,37.5,77.5258636474609,0.362199276685715,6.964966,5.815705,11,2018,"(-0.000998346254439702,-0.957753935553665)","1","11 _ 2018","1"
"318",0,13,15.8823529411765,99.4117647058823,487.881866455078,16,55.5555555555556,257.920837402344,0.445690721273422,6.892713,5.715674,10,2018,"(-0.0318558922740135,-0.999839165932914)","1","10 _ 2018","1"
"319",3,8,4.48717948717949,97.4358974358974,5342.59375,22,41.6666666666667,77.5258636474609,0.247186258435249,6.807574,5.713594,11,2018,"(-0.0682167438727079,-1.00071426744333)","1","11 _ 2018","1"
"320",0,2,5.98290598290598,88.034188034188,231.836090087891,23,33.3333333333333,344.588653564453,0.395851850509644,7.060448,5.597935,9,2018,"(0.0397797558180127,-1.04937453936338)","1","9 _ 2018","1"
"321",0,6,12.9770992366412,84.0909090909091,725.349792480469,25,75,315.80712890625,0.476663529872894,7.042588,5.639999,9,2018,"(0.0321521725770459,-1.03167729420265)","1","9 _ 2018","1"
"322",0,2,2.51572327044025,63.5220125786163,725.349792480469,16,60,264.902709960938,0.424586206674576,7.028945,5.662968,10,2018,"(0.0263255702166589,-1.02201373334071)","1","10 _ 2018","1"
"323",0,7,14.6067415730337,86.5168539325843,1222.58581542969,23,25,315.80712890625,0.388540148735046,7.092386,5.764896,9,2018,"(0.0534197196226042,-0.979130393555077)","1","9 _ 2018","1"
"325",2,5,18.1818181818182,83.1168831168831,1281.28369140625,36,66.6666666666667,295.537200927734,0.437144994735718,7.322109,5.63154,9,2018,"(0.151528975214129,-1.03523618058565)","1","9 _ 2018","1"
"326",0,5,4.32098765432099,96.2962962962963,1138.03857421875,19,33.3333333333333,89.1086730957031,0.411069422960281,7.322918,5.531256,11,2018,"(0.151874479964518,-1.07742785360054)","1","11 _ 2018","1"
"327",0,9,4.6242774566474,65.8959537572254,1835.51733398438,21.5,37.5,89.1086730957031,0.40936690568924,7.25375,5.481466,11,2018,"(0.122334464420778,-1.09837559600622)","1","11 _ 2018","1"
"328",0,6,44.2307692307692,100,1808.43188476562,23,100,283.536102294922,0.345133692026138,7.017339,5.525982,8,2018,"(0.021368922339018,-1.07964674079571)","1","8 _ 2018","1"
"329",0,3,26.7857142857143,97.3451327433628,2592.18627929688,26.5,100,283.536102294922,0.285666584968567,7.040108,5.470368,8,2018,"(0.0310930232804278,-1.10304476743057)","1","8 _ 2018","1"
"330",0,4,3.73831775700935,76.6355140186916,2592.18603515625,25.5,20,94.3735885620117,0.428543627262115,6.750217,5.601313,11,2018,"(-0.0927125608913046,-1.0479533408527)","1","11 _ 2018","1"
"331",0,4,29.2929292929293,94.949494949495,601.881530761719,25,100,284.042144775391,0.356867849826813,7.701241,5.175342,9,2018,"(0.313447278087269,-1.22716866080231)","1","9 _ 2018","1"
"332",0,5,19.6581196581197,76.0683760683761,705.3154296875,24,25,307.881958007812,0.326953411102295,7.919691,5.005406,8,2018,"(0.406742102218804,-1.29866445420364)","1","8 _ 2018","1"
"333",2,6,21.4285714285714,82.1428571428571,601.881469726562,24,100,307.881958007812,0.291126817464828,7.931437,5.015216,8,2018,"(0.411758540782544,-1.29453717256074)","1","8 _ 2018","1"
"334",0,3,15.2777777777778,41.6666666666667,223.23388671875,25,50,214.369766235352,0.387626647949219,5.875897,5.058204,11,2018,"(-0.466113937108673,-1.27645118038289)","1","11 _ 2018","1"
"335",0,6,3.44827586206897,25.2873563218391,223.233856201172,27.5,100,56.0362396240234,0.268972218036652,5.620454,4.962715,12,2018,"(-0.575207595889317,-1.31662549198313)","1","12 _ 2018","1"
"336",1,11,5.42635658914729,27.9069767441861,328.901641845703,16,100,348.413024902344,0.453111678361893,5.985592,5.112166,10,2018,"(-0.419265799168143,-1.2537481862938)","1","10 _ 2018","1"
"339",0,6,13.6690647482014,100,280.525482177734,15.5,0,316.728485107422,0.478338539600372,6.333172,4.932864,9,2018,"(-0.270822608636492,-1.3291844608233)","1","9 _ 2018","1"
"340",2,3,6.52173913043478,43.4782608695652,280.525482177734,17,80,206.01025390625,0.547861516475677,6.188054,4.294858,10,2018,"(-0.332799071389159,-1.59760754460077)","1","10 _ 2018","1"
"341",0,14,15.0793650793651,99.2063492063492,712.774963378906,21,100,252.253753662109,0.4632867872715,6.277131,4.305836,10,2018,"(-0.294756393205755,-1.59298885980202)","1","10 _ 2018","1"
"342",0,4,6.86274509803922,61.7647058823529,608.267395019531,22,100,342.700592041016,0.360538125038147,6.413686,4.52668,10,2018,"(-0.236436985060724,-1.50007495693316)","1","10 _ 2018","1"
"343",0,5,10.3092783505155,98.9690721649485,158.673583984375,22,100,428.749755859375,0.162221342325211,8.318503,4.948021,8,2018,"(0.577065267252203,-1.322807579288)","1","8 _ 2018","1"
"345",1,2,22.8260869565217,86.9565217391304,124.807258605957,24,100,368.719512939453,0.161923944950104,8.319458,4.956294,9,2018,"(0.577473125146666,-1.31932694717468)","1","9 _ 2018","1"
"346",0,3,20.7792207792208,96.1038961038961,115.401847839355,22,100,42.2538642883301,0.315584599971771,8.372818,4.970816,12,2018,"(0.600261918077125,-1.31321722403317)","1","12 _ 2018","1"
"347",0,4,33.9622641509434,94.3396226415095,91.9190826416016,23,100,165.142822265625,0.245760649442673,8.346094,5.003453,11,2018,"(0.588848730253408,-1.2994861240353)","1","11 _ 2018","1"
"348",1,4,15.5963302752294,96.3302752293578,212.20361328125,20,50,165.142822265625,0.38706111907959,8.356641,5.07364,11,2018,"(0.593353104298339,-1.26995691744306)","1","11 _ 2018","1"
"349",1,4,5.74712643678161,85.0574712643678,1296.72705078125,25,0,317.810699462891,0.480550229549408,6.347306,6.288464,8,2018,"(-0.264786311798428,-0.758853880282162)","1","8 _ 2018","1"
"350",0,4,10.4477611940298,91.044776119403,550.354614257812,26,100,241.089202880859,0.381589770317078,6.519009,6.175741,9,2018,"(-0.191456024831813,-0.806278912762495)","1","9 _ 2018","1"
"352",0,5,3.77358490566038,76.4150943396226,124.47216796875,20,100,298.740020751953,0.431343406438828,6.192019,5.665268,9,2018,"(-0.331105713743558,-1.02104607301668)","1","9 _ 2018","1"
"353",3,6,1.78571428571429,72.3214285714286,872.916137695312,17,25,334.49462890625,0.397560745477676,5.880517,5.577364,10,2018,"(-0.464140844467392,-1.05802920915705)","1","10 _ 2018","1"
"355",0,5,34.4086021505376,98.9247311827957,1559.09680175781,25,100,339.073638916016,0.278049468994141,6.233246,5.549832,10,2018,"(-0.313498637916271,-1.06961252395748)","1","10 _ 2018","1"
"357",0,2,22.3529411764706,97.6470588235294,456.576965332031,21.5,100,185.456604003906,0.326599538326263,6.18821,5.226507,11,2018,"(-0.332732447481791,-1.20564242581162)","1","11 _ 2018","1"
"364",0,6,8.57142857142857,95.2380952380952,641.601989746094,22,100,158.561676025391,0.217544943094254,5.71756,5.508233,11,2018,"(-0.533735921858112,-1.08711413344401)","1","11 _ 2018","1"
"367",2,5,7.93650793650794,66.9291338582677,4352.2568359375,14,100,203.839935302734,0.407549291849136,6.106421,7.299985,9,2018,"(-0.367662593377393,-0.333284863492877)","1","9 _ 2018","1"
"368",1,4,0.840336134453782,19.8347107438017,4352.2568359375,17,33.3333333333333,171.109710693359,0.529585123062134,6.383789,7.295495,9,2018,"(-0.249205286077252,-0.335173904734121)","1","9 _ 2018","1"
"369",1,3,13.4453781512605,73.109243697479,2577.314453125,17,100,179.27033996582,0.494058161973953,6.49134,7.103869,9,2018,"(-0.203272799786702,-0.415795155712858)","1","9 _ 2018","1"
"370",0,3,6,64,1970.08227539062,15,50,97.8367309570312,0.449335157871246,6.297606,7.074423,10,2018,"(-0.286012005363717,-0.428183732191623)","1","10 _ 2018","1"
"371",2,8,7.14285714285714,66.3716814159292,610.964172363281,17,0,125.401489257812,0.474699646234512,5.920169,6.991105,10,2018,"(-0.447206413858724,-0.463237437790271)","1","10 _ 2018","1"
"373",0,2,3,16,1970.08264160156,24,100,144.261581420898,0.609521925449371,6.363386,6.793323,10,2018,"(-0.257918924423582,-0.546448652662348)","1","10 _ 2018","1"
"374",0,2,10.8433734939759,68.6746987951807,434.143920898438,23.5,100,144.261581420898,0.508546471595764,6.27106,6.726949,10,2018,"(-0.297349173600822,-0.574373646726111)","1","10 _ 2018","1"
"376",1,1,7.05882352941176,45.8823529411765,109.77677154541,24.5,100,224.416976928711,0.560109674930573,6.257124,6.583466,10,2018,"(-0.303300909325689,-0.634740084235543)","1","10 _ 2018","1"
"377",0,6,18.2926829268293,100,277.8330078125,23,100,40.6217384338379,0.128898829221725,5.6115,6.366821,12,2018,"(-0.579031637341703,-0.725887375930243)","1","12 _ 2018","1"
"378",0,2,16.4556962025316,94.9367088607595,165.667892456055,19,66.6666666666667,40.6217384338379,0.128898829221725,5.610743,6.373568,12,2018,"(-0.579354934122969,-0.723048765405817)","1","12 _ 2018","1"
"380",0,4,26.1904761904762,100,282.942199707031,26,100,426.238708496094,0.201431810855865,5.601805,6.337962,9,2018,"(-0.583172142354087,-0.738028988665442)","1","9 _ 2018","1"
"381",0,6,18.0327868852459,99.1803278688525,277.833038330078,17,100,486.735473632812,0.226944953203201,5.637398,6.352289,8,2018,"(-0.567971214565972,-0.732001306290543)","1","8 _ 2018","1"
"382",0,7,10.5769230769231,97.1153846153846,193.908065795898,20,100,486.735473632812,0.245293021202087,5.642689,6.332737,8,2018,"(-0.565711553707744,-0.740227260488493)","1","8 _ 2018","1"
"384",0,3,10.5769230769231,100,180.398162841797,15,100,426.238708496094,0.204640552401543,5.68053,6.362474,9,2018,"(-0.549550558331404,-0.727716253942645)","1","9 _ 2018","1"
"386",2,5,4.54545454545455,53.9325842696629,82.9025039672852,20,80,79.5002059936523,0.429219841957092,6.172734,5.970304,11,2018,"(-0.339341880753751,-0.892710753626046)","1","11 _ 2018","1"
"387",0,7,9.375,95.3125,2899.46435546875,16,93.3333333333333,131.622863769531,0.410896956920624,6.674962,5.334919,11,2018,"(-0.124852190051381,-1.16003112535601)","1","11 _ 2018","1"
"388",0,2,4.08163265306122,70.4081632653061,4876.49462890625,18,100,220.248916625977,0.460349142551422,6.659116,4.841137,11,2018,"(-0.131619641565175,-1.36777601671095)","1","11 _ 2018","1"
"389",0,2,18.6046511627907,100,4876.4951171875,22,80,285.258911132812,0.304687082767487,6.75310250291509,4.75169436459922,10,2018,"(-0.0914802308981969,-1.40540649042979)","1","10 _ 2018","1"
"390",0,2,31.5789473684211,85.5263157894737,2259.81982421875,30,100,285.258911132812,0.395941376686096,6.767571,4.768584,10,2018,"(-0.085301078272954,-1.3983006512713)","1","10 _ 2018","1"
"391",0,4,16.8674698795181,100,541.277160644531,26,100,163.036849975586,0.159068912267685,6.866597,4.733585,11,2018,"(-0.0430094176895282,-1.41302549634975)","1","11 _ 2018","1"
"392",0,4,6.31578947368421,89.4736842105263,616.899780273438,18.5,66.6666666666667,285.258911132812,0.203564718365669,6.859862,4.733912,10,2018,"(-0.0458857767672388,-1.41288792029499)","1","10 _ 2018","1"
"393",0,7,15.0442477876106,86.7256637168142,616.899780273438,18.5,100,322.389709472656,0.46512496471405,6.816423,5.098198,10,2018,"(-0.064437545434896,-1.25962482951378)","1","10 _ 2018","1"
"394",1,11,19.6261682242991,100,1593.458984375,20,91.6666666666667,318.439575195312,0.389926731586456,6.909722,4.888055,9,2018,"(-0.0245917509892648,-1.34803658754466)","1","9 _ 2018","1"
"395",1,5,27.5862068965517,100,1593.458984375,22,90,308.153991699219,0.12507176399231,7.02573,4.76489,8,2018,"(0.024952519818019,-1.39985479789605)","1","8 _ 2018","1"
"396",0,8,13.6752136752137,98.2905982905983,608.666320800781,20,100,308.153991699219,0.221790254116058,7.013202,4.819644,8,2018,"(0.0196021075647806,-1.376818592078)","1","8 _ 2018","1"
"397",0,8,13.3333333333333,97.1428571428572,695.191528320312,19,75,285.226745605469,0.295529693365097,6.980632,4.793941,9,2018,"(0.00569223152008348,-1.38763240655989)","1","9 _ 2018","1"
"398",1,10,11.4035087719298,96.4912280701754,695.191589355469,19,80,267.124206542969,0.156229794025421,7.092562,4.736116,10,2018,"(0.0534948850565576,-1.41196064927145)","1","10 _ 2018","1"
"399",0,7,6.83760683760684,100,848.916137695312,15,100,267.124206542969,0.151659905910492,7.087034,4.74514,10,2018,"(0.0511340071082897,-1.40816405502624)","1","10 _ 2018","1"
"400",0,6,7.2992700729927,100,622.479431152344,18,75,280.488311767578,0.247002840042114,7.119563,4.797731,9,2018,"(0.0650263730234865,-1.38603787063465)","1","9 _ 2018","1"
"401",0,2,11.8421052631579,94.7368421052632,695.191528320312,24,100,164.177581787109,0.172025710344315,7.146843,4.870435,11,2018,"(0.0766770152862845,-1.35544970707043)","1","11 _ 2018","1"
"402",0,4,3.47222222222222,12.5,3537.357421875,22,80,403.555694580078,0.200503394007683,7.277163,4.608204,10,2018,"(0.132333602518245,-1.46577602638725)","1","10 _ 2018","1"
"403",0,6,9.09090909090909,98.8636363636364,415.020538330078,27,100,47.5582656860352,0.293292284011841,7.205814,4.44687,12,2018,"(0.101862133500342,-1.53365277017673)","1","12 _ 2018","1"
"404",2,9,2.96296296296296,26.6666666666667,415.0205078125,19,28.5714285714286,403.555694580078,0.384817838668823,7.496416,4.479808,9,2018,"(0.225971368942193,-1.51979503289297)","1","9 _ 2018","1"
"405",0,5,8.60215053763441,94.6236559139785,649.548645019531,27,0,329.416931152344,0.0988153219223022,7.535892,4.520285,10,2018,"(0.242830634116908,-1.50276547335582)","1","10 _ 2018","1"
"406",2,3,12.0879120879121,63.0434782608696,1389.54211425781,21,66.6666666666667,191.72917175293,0.511952042579651,5.206109,7.997034,10,2018,"(-0.752164537545445,-0.040021097754)","1","10 _ 2018","1"
"407",2,5,12.6315789473684,71.5789473684211,494.8037109375,22,50,191.72917175293,0.371757686138153,5.123574,7.986093,10,2018,"(-0.78741328238269,-0.044624215843186)","1","10 _ 2018","1"
"409",1,3,4.51127819548872,2.25563909774436,420.880187988281,19,50,198.224029541016,0.607882738113403,5.547533,7.698473,9,2018,"(-0.606350428896851,-0.165632242971574)","1","9 _ 2018","1"
"410",0,1,61.4035087719298,100,873.233154296875,28.5,100,198.224029541016,0.580389142036438,5.538213,7.802412,9,2018,"(-0.610330780285754,-0.121902831485246)","1","9 _ 2018","1"
"411",3,5,10.9756097560976,47.5609756097561,873.233093261719,26,100,198.224029541016,0.441501200199127,5.730199,7.725008,9,2018,"(-0.528338104132323,-0.154468387885517)","1","9 _ 2018","1"
"412",1,5,11.5044247787611,48.6725663716814,699.8935546875,21,100,43.7865371704102,0.43885338306427,5.604846,7.600349,11,2018,"(-0.581873403236742,-0.206915156725646)","1","11 _ 2018","1"
"413",0,5,18.5185185185185,75.3086419753086,928.516052246094,24.5,66.6666666666667,45.1027679443359,0.428999304771423,5.547152,7.64719,11,2018,"(-0.606513144978307,-0.187208123144111)","1","11 _ 2018","1"
"414",2,9,9.67741935483871,69.8924731182796,362.67431640625,19.5,100,228.406616210938,0.295241594314575,5.218873,7.612244,8,2018,"(-0.746713335278496,-0.20191066996293)","1","8 _ 2018","1"
"416",0,5,24.0506329113924,87.3417721518987,831.1484375,24.5,100,213.264129638672,0.425383329391479,5.214292,7.637692,8,2018,"(-0.748669771942934,-0.191204139560443)","1","8 _ 2018","1"
"418",2,7,9.67741935483871,59.1397849462366,1041.78369140625,22,80,191.72917175293,0.55246502161026,5.142678,7.910818,10,2018,"(-0.779254416188097,-0.0762940553609158)","1","10 _ 2018","1"
"419",1,4,7.84313725490196,76.4705882352941,485.425567626953,21,50,177.176071166992,0.557233452796936,5.261266,7.78748,10,2018,"(-0.728608288451267,-0.128185050597551)","1","10 _ 2018","1"
"420",0,5,28.1818181818182,98.1818181818182,485.425598144531,22,50,193.043930053711,0.547721743583679,5.159744,7.869979,10,2018,"(-0.77196593155258,-0.0934759162186317)","1","10 _ 2018","1"
"421",2,8,15.8878504672897,64.4859813084112,469.930541992188,17.5,0,191.72917175293,0.54207855463028,5.092338,7.908816,10,2018,"(-0.800753438604126,-0.0771363405646953)","1","10 _ 2018","1"
"422",1,7,15.2941176470588,36.4705882352941,192.310104370117,26.5,0,173.775817871094,0.492157548666,4.992436,7.63924,10,2018,"(-0.843419218052003,-0.190552862090188)","1","10 _ 2018","1"
"423",0,3,10.1123595505618,19.1011235955056,630.020812988281,29.5,0,55.3693504333496,0.517927885055542,5.07054,7.650173,11,2018,"(-0.810062848429803,-0.185953109776043)","1","11 _ 2018","1"
"424",1,10,8.51063829787234,77.6595744680851,420.880126953125,17,66.6666666666667,173.775817871094,0.47106409072876,4.90731,7.664244,10,2018,"(-0.879774517658416,-0.180033132202426)","1","10 _ 2018","1"
"425",4,9,2.88461538461538,5.76923076923077,242.915832519531,21,33.3333333333333,173.775817871094,0.555654287338257,4.884105,7.670254,10,2018,"(-0.889684823879393,-0.177504593703568)","1","10 _ 2018","1"
"426",0,3,4.10958904109589,42.4657534246575,242.915893554688,24,100,42.2070655822754,0.460924297571182,5.109322,7.598606,11,2018,"(-0.79349997422761,-0.207648474962502)","1","11 _ 2018","1"
"427",6,11,11.8181818181818,77.2727272727273,1390.26647949219,15,33.3333333333333,1.9041440486908,0.404700577259064,5.00833,7.50592,12,2018,"(-0.836631266874403,-0.246643503133081)","1","12 _ 2018","1"
"428",2,5,18.8405797101449,72.463768115942,873.233276367188,26,100,42.2070655822754,0.289780676364899,5.220201,7.484481,11,2018,"(-0.74614617791321,-0.255663359518609)","1","11 _ 2018","1"
"429",9,12,6.83760683760684,29.9145299145299,913.833679199219,17.5,100,1.40543961524963,0.437752425670624,5.358888,7.458669,12,2018,"(-0.686916243034152,-0.266523032685418)","1","12 _ 2018","1"
"430",3,4,13.0841121495327,59.8130841121495,699.576599121094,22.5,50,1.40543961524963,0.260586887598038,5.424968,7.460101,12,2018,"(-0.658695039195233,-0.265920558953245)","1","12 _ 2018","1"
"431",0,5,1.02040816326531,0,765.954528808594,27,100,4.66968679428101,0.434858441352844,5.553721,7.438136,12,2018,"(-0.603707680571257,-0.275161715047658)","1","12 _ 2018","1"
"433",0,5,15.8415841584158,100,13099.5,25,0,71.866081237793,0.185368821024895,3.18882,6.484959,11,2018,"(-1.61370091876532,-0.676184134469657)","1","11 _ 2018","1"
"434",0,5,15.4411764705882,100,13044.248046875,18,50,28.0181198120117,0.280716717243195,3.169211,6.443874,12,2018,"(-1.6220754585062,-0.693469492909856)","1","12 _ 2018","1"
"435",1,7,6.95652173913043,100,3118.13305664062,18,0,28.0181198120117,0.263489156961441,3.206061,6.445891,12,2018,"(-1.60633769577217,-0.692620896877876)","1","12 _ 2018","1"
"437",0,5,23.1481481481481,100,10205.5390625,24,100,24.2551689147949,0.133296564221382,3.252666,6.448498,12,2018,"(-1.58643380344601,-0.691524074936691)","1","12 _ 2018","1"
"438",0,3,20.7142857142857,100,18648.14453125,23,0,239.106094360352,0.264317154884338,3.26835,6.663615,8,2018,"(-1.57973553829756,-0.601019646274646)","1","8 _ 2018","1"
"439",0,4,29.5081967213115,100,39878.19140625,24,33.3333333333333,239.106094360352,0.212745755910873,3.288054,6.661663,8,2018,"(-1.5713204263054,-0.601840895384425)","1","8 _ 2018","1"
"441",0,11,19.1919191919192,93.9393939393939,10205.5400390625,26,50,194.721389770508,0.202600181102753,3.286466,6.581302,8,2018,"(-1.5719986235163,-0.635650526383883)","1","8 _ 2018","1"
"443",0,4,28.695652173913,100,24060.662109375,24,100,183.749893188477,0.277781426906586,3.244077,6.565593,8,2018,"(-1.59010196203821,-0.642259646396956)","1","8 _ 2018","1"
"444",0,2,26.6666666666667,95.8333333333333,23956.322265625,22,100,183.749893188477,0.235663071274757,3.249781,6.529112,8,2018,"(-1.58766591865599,-0.657608001301589)","1","8 _ 2018","1"
"445",0,3,10.5263157894737,90.5263157894737,29918.98828125,27.5,0,194.721389770508,0.265231937170029,3.254682,6.515562,8,2018,"(-1.58557281756618,-0.663308782775721)","1","8 _ 2018","1"
"447",0,8,13.4328358208955,100,36612.52734375,20,50,194.721389770508,0.15779384970665,3.333626,6.619333,8,2018,"(-1.55185770382738,-0.619650052565235)","1","8 _ 2018","1"
"453",0,4,14.7540983606557,100,12003.0341796875,25,100,300.056243896484,0.153414577245712,3.318017,6.513925,9,2018,"(-1.55852393825114,-0.663997504493296)","1","9 _ 2018","1"
"454",0,5,34.8623853211009,100,9832.6884765625,28.5,100,300.056243896484,0.292509824037552,3.312404,6.546115,9,2018,"(-1.5609211176874,-0.650454467175784)","1","9 _ 2018","1"
"455",0,7,19.6850393700787,100,9822.521484375,25.5,100,300.056243896484,0.0891720876097679,3.36195,6.538464,9,2018,"(-1.53976119387682,-0.653673410279739)","1","9 _ 2018","1"
"461",1,4,10.3092783505155,100,13191.9970703125,26,100,300.056243896484,0.175734519958496,3.327506,6.486393,9,2018,"(-1.55447141096259,-0.675580819293724)","1","9 _ 2018","1"
"462",0,8,3.1496062992126,92.9133858267717,13539.7783203125,17,0,73.9281692504883,0.10421871393919,3.346127,6.469414,11,2018,"(-1.54651882263504,-0.682724256094408)","1","11 _ 2018","1"
"463",0,7,15.5172413793103,100,13539.7783203125,25,0,73.9281692504883,0.119197778403759,3.325095,6.448736,11,2018,"(-1.55550109199248,-0.691423943129248)","1","11 _ 2018","1"
"464",0,2,14.2857142857143,95.2380952380952,8620.90625,26,100,73.9281692504883,0.119197778403759,3.329948,6.448243,11,2018,"(-1.55342849056648,-0.691631359016093)","1","11 _ 2018","1"
"465",0,5,4.7244094488189,100,2150.89428710938,19,100,73.9281692504883,0.110368013381958,3.349351,6.438884,11,2018,"(-1.54514192854943,-0.695568895091104)","1","11 _ 2018","1"
"467",0,10,25.4237288135593,100,2150.89428710938,20,100,147.752502441406,0.0101082818582654,3.382329,6.457548,10,2018,"(-1.53105780536239,-0.687716541922603)","1","10 _ 2018","1"
"470",0,8,26.7857142857143,100,765.954528808594,25,100,147.752502441406,0.0851525142788887,3.381758,6.533554,10,2018,"(-1.53130166594641,-0.655739154710586)","1","10 _ 2018","1"
"472",0,4,24.812030075188,100,331.702606201172,24.5,100,147.752502441406,0.217954128980637,3.372534,6.614866,10,2018,"(-1.5352410180077,-0.621529417203238)","1","10 _ 2018","1"
"473",0,2,16.8067226890756,100,5296.4638671875,21.5,50,147.752502441406,0.211560383439064,3.390048,6.610015,10,2018,"(-1.52776120317667,-0.623570339043165)","1","10 _ 2018","1"
"474",0,7,24.0740740740741,100,5296.4638671875,27,0,147.752502441406,0.194265872240067,3.395027,6.584132,10,2018,"(-1.52563479013317,-0.634459883463456)","1","10 _ 2018","1"
"475",1,7,8.14814814814815,100,2790.2861328125,19.5,100,147.752502441406,0.312496304512024,3.405828,6.56706,10,2018,"(-1.5210219387006,-0.641642447398982)","1","10 _ 2018","1"
"476",0,4,26.6666666666667,94.1666666666667,5296.46484375,27,50,169.922180175781,0.343383878469467,3.494474,6.6376,10,2018,"(-1.48316333041512,-0.611964725983098)","1","10 _ 2018","1"
